Unique ID,Indicator ID,Name,Measure Info,UHF34 Zone,Time Period,Start_Date,Data Value,OBJECTID,GEOCODE,BOROUGH,GEONAME,UHF
643543,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2019,2019-01-01,0.11920186995686642,35,105106107,Bronx,South Bronx,105106107
602929,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2017-18,2017-12-01,1.043641216016802,35,105106107,Bronx,South Bronx,105106107
221991,386,Ozone (O3),ppb,105106107,Summer 2013,2013-06-01,1.5143889272945554,35,105106107,Bronx,South Bronx,105106107
221990,386,Ozone (O3),ppb,105106107,Summer 2012,2012-06-01,1.893033825496227,35,105106107,Bronx,South Bronx,105106107
743651,386,Ozone (O3),ppb,105106107,Summer 2021,2021-06-01,1.3495135211707043,35,105106107,Bronx,South Bronx,105106107
173666,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2010,2010-06-01,-0.5380256110057942,35,105106107,Bronx,South Bronx,105106107
173700,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2011,2011-06-01,-0.5937421275579919,35,105106107,Bronx,South Bronx,105106107
410961,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2016,2016-06-01,-0.9644275233950634,35,105106107,Bronx,South Bronx,105106107
177312,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2012-13,2012-12-01,-0.5812343381279068,35,105106107,Bronx,South Bronx,105106107
649679,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2019,2019-06-01,-1.0349259729100895,35,105106107,Bronx,South Bronx,105106107
410960,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2015-16,2015-12-01,-0.9792094563578915,35,105106107,Bronx,South Bronx,105106107
742387,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2020-21,2020-12-01,-1.1975272355011974,35,105106107,Bronx,South Bronx,105106107
172204,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2012,2012-06-01,0.18401496064003497,35,105106107,Bronx,South Bronx,105106107
412654,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2016,2015-12-31,0.3420679361656575,35,105106107,Bronx,South Bronx,105106107
173734,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2012,2012-06-01,-0.7222312371579586,35,105106107,Bronx,South Bronx,105106107
173768,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2013,2013-06-01,-0.732464883055301,35,105106107,Bronx,South Bronx,105106107
605888,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2018,2018-01-01,-1.0997390635932582,35,105106107,Bronx,South Bronx,105106107
742388,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2021,2021-06-01,-0.9757982410587774,35,105106107,Bronx,South Bronx,105106107
410962,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2016,2015-12-31,-1.0417484035083175,35,105106107,Bronx,South Bronx,105106107
172612,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2009,2008-12-01,1.176678612682254,35,105106107,Bronx,South Bronx,105106107
172680,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2011,2010-12-01,0.9197003934823212,35,105106107,Bronx,South Bronx,105106107
173258,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2012-13,2012-12-01,-0.6130723475863055,35,105106107,Bronx,South Bronx,105106107
174176,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2010,2009-12-01,-0.7495209595508718,35,105106107,Bronx,South Bronx,105106107
334178,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2015,2015-06-01,-0.8018262608039554,35,105106107,Bronx,South Bronx,105106107
669612,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2019-20,2019-12-01,-1.1474960777808563,35,105106107,Bronx,South Bronx,105106107
649889,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2019,2019-06-01,-1.0144586811154044,35,105106107,Bronx,South Bronx,105106107
211687,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2014,2014-06-01,-0.0024648090448717826,35,105106107,Bronx,South Bronx,105106107
336715,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2015,2015-01-01,0.4773794763638525,35,105106107,Bronx,South Bronx,105106107
336716,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2015,2015-06-01,-0.001327737278500624,35,105106107,Bronx,South Bronx,105106107
667508,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2019-20,2019-12-01,0.8980960299212647,35,105106107,Bronx,South Bronx,105106107
742179,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2021,2021-01-01,-1.2214057425949965,35,105106107,Bronx,South Bronx,105106107
649675,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2019,2019-01-01,-1.1531814366127133,35,105106107,Bronx,South Bronx,105106107
643544,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2019,2019-06-01,-0.2526205976465766,35,105106107,Bronx,South Bronx,105106107
171728,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2012-13,2012-12-01,1.0936723737371428,35,105106107,Bronx,South Bronx,105106107
172646,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2010,2009-12-01,0.8764916663602083,35,105106107,Bronx,South Bronx,105106107
172170,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2011,2011-06-01,0.3773171609231707,35,105106107,Bronx,South Bronx,105106107
172136,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2010,2010-06-01,0.5410554952806499,35,105106107,Bronx,South Bronx,105106107
412653,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2016,2016-06-01,-0.1150349139156391,35,105106107,Bronx,South Bronx,105106107
410748,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2016,2016-06-01,-0.9746611692924059,35,105106107,Bronx,South Bronx,105106107
410747,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2015-16,2015-12-01,-0.9723870257596631,35,105106107,Bronx,South Bronx,105106107
742177,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2020-21,2020-12-01,-1.225954029660482,35,105106107,Bronx,South Bronx,105106107
412441,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2016,2015-12-31,0.3409308643992864,35,105106107,Bronx,South Bronx,105106107
740909,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2021,2021-06-01,-0.3617794872182296,35,105106107,Bronx,South Bronx,105106107
338247,386,Ozone (O3),ppb,105106107,Summer 2015,2015-06-01,1.5007440660980989,35,105106107,Bronx,South Bronx,105106107
650997,386,Ozone (O3),ppb,105106107,Summer 2019,2019-06-01,1.3404169470397336,35,105106107,Bronx,South Bronx,105106107
172714,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2012,2011-12-01,0.6593109589832742,35,105106107,Bronx,South Bronx,105106107
174244,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2012,2011-12-01,-0.8211564808322689,35,105106107,Bronx,South Bronx,105106107
410749,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2016,2015-12-31,-1.045159618807432,35,105106107,Bronx,South Bronx,105106107
333965,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2015,2015-06-01,-0.800689189037584,35,105106107,Bronx,South Bronx,105106107
412440,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2016,2016-06-01,-0.07296325855989776,35,105106107,Bronx,South Bronx,105106107
412439,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2015-16,2015-12-01,0.7684698485549268,35,105106107,Bronx,South Bronx,105106107
549772,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2017,2017-06-01,-0.02861745967141368,35,105106107,Bronx,South Bronx,105106107
667083,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2020,2020-06-01,-0.3231190471616025,35,105106107,Bronx,South Bronx,105106107
602715,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2018,2018-06-01,-0.24920938234746248,35,105106107,Bronx,South Bronx,105106107
175295,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2009-10,2009-12-01,1.0970835890362571,35,105106107,Bronx,South Bronx,105106107
175379,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2011-12,2011-12-01,0.9765539818008905,35,105106107,Bronx,South Bronx,105106107
669822,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2019-20,2019-12-01,-1.16682629780917,35,105106107,Bronx,South Bronx,105106107
743721,386,Ozone (O3),ppb,105106107,Summer 2021,2021-06-01,1.344965234105219,35,105106107,Bronx,South Bronx,105106107
212547,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2014,2013-12-01,0.5899495812346194,35,105106107,Bronx,South Bronx,105106107
549775,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2017,2017-06-01,0.03505855924538372,35,105106107,Bronx,South Bronx,105106107
549777,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2016-17,2016-12-01,1.2051054068415386,35,105106107,Bronx,South Bronx,105106107
602718,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2018,2018-06-01,-0.1730255740005797,35,105106107,Bronx,South Bronx,105106107
667089,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2020,2020-06-01,-0.298103468301432,35,105106107,Bronx,South Bronx,105106107
175296,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2009-10,2009-12-01,1.211927837439767,35,105106107,Bronx,South Bronx,105106107
175380,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2011-12,2011-12-01,1.0777533690079437,35,105106107,Bronx,South Bronx,105106107
212546,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2014,2013-12-01,0.511491629354994,35,105106107,Bronx,South Bronx,105106107
336503,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2015,2015-06-01,0.05438877927369746,35,105106107,Bronx,South Bronx,105106107
338176,386,Ozone (O3),ppb,105106107,Summer 2015,2015-06-01,1.3961334635919311,35,105106107,Bronx,South Bronx,105106107
222425,386,Ozone (O3),ppb,105106107,Summer 2009,2009-06-01,0.6490773130859313,35,105106107,Bronx,South Bronx,105106107
740907,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2021,2021-01-01,0.03051027217989828,35,105106107,Bronx,South Bronx,105106107
175883,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2009,2009-06-01,0.8662580204628658,35,105106107,Bronx,South Bronx,105106107
175337,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2010-11,2010-12-01,1.546226936752954,35,105106107,Bronx,South Bronx,105106107
176681,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2013,2012-12-01,0.602457370664705,35,105106107,Bronx,South Bronx,105106107
211891,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2013-14,2013-12-01,-0.4879944532854532,35,105106107,Bronx,South Bronx,105106107
173122,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2008-09,2008-12-01,-0.2992405400678034,35,105106107,Bronx,South Bronx,105106107
605890,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2017-18,2017-12-01,-0.9917172457879767,35,105106107,Bronx,South Bronx,105106107
649888,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2019,2019-01-01,-1.1418107189489994,35,105106107,Bronx,South Bronx,105106107
122003,386,Ozone (O3),ppb,105106107,2-Year Summer Average 2009-2010,2009-06-01,1.0186256371566313,35,105106107,Bronx,South Bronx,105106107
643334,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2019,2019-06-01,-0.22078258818817786,35,105106107,Bronx,South Bronx,105106107
222431,386,Ozone (O3),ppb,105106107,Summer 2009,2009-06-01,0.5990461553655907,35,105106107,Bronx,South Bronx,105106107
549776,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2017,2017-01-01,0.4876131222611949,35,105106107,Bronx,South Bronx,105106107
175884,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2009,2009-06-01,1.0334075701194596,35,105106107,Bronx,South Bronx,105106107
175338,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2010-11,2010-12-01,1.6735789745865497,35,105106107,Bronx,South Bronx,105106107
222432,386,Ozone (O3),ppb,105106107,Summer 2010,2010-06-01,1.578064946211353,35,105106107,Bronx,South Bronx,105106107
222433,386,Ozone (O3),ppb,105106107,Summer 2011,2011-06-01,1.563283013248525,35,105106107,Bronx,South Bronx,105106107
411999,386,Ozone (O3),ppb,105106107,Summer 2016,2016-06-01,1.7020057687458343,35,105106107,Bronx,South Bronx,105106107
411998,386,Ozone (O3),ppb,105106107,Summer 2016,2016-06-01,1.69859455344672,35,105106107,Bronx,South Bronx,105106107
222426,386,Ozone (O3),ppb,105106107,Summer 2010,2010-06-01,1.6212736733334654,35,105106107,Bronx,South Bronx,105106107
222427,386,Ozone (O3),ppb,105106107,Summer 2011,2011-06-01,1.601943453305152,35,105106107,Bronx,South Bronx,105106107
740905,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2020-21,2020-12-01,0.4057439550824553,35,105106107,Bronx,South Bronx,105106107
175967,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2011,2011-06-01,0.4068810268488265,35,105106107,Bronx,South Bronx,105106107
549773,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2017,2017-01-01,0.42621124687714024,35,105106107,Bronx,South Bronx,105106107
670975,386,Ozone (O3),ppb,105106107,Summer 2020,2020-06-01,1.4529870519105004,35,105106107,Bronx,South Bronx,105106107
605234,386,Ozone (O3),ppb,105106107,Summer 2018,2018-06-01,1.4313826883494443,35,105106107,Bronx,South Bronx,105106107
122002,386,Ozone (O3),ppb,105106107,2-Year Summer Average 2009-2010,2009-06-01,1.0629714360451155,35,105106107,Bronx,South Bronx,105106107
549774,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2016-17,2016-12-01,1.1744044691495112,35,105106107,Bronx,South Bronx,105106107
549332,386,Ozone (O3),ppb,105106107,Summer 2017,2017-06-01,1.176678612682254,35,105106107,Bronx,South Bronx,105106107
605235,386,Ozone (O3),ppb,105106107,Summer 2018,2018-06-01,1.3995446788910455,35,105106107,Bronx,South Bronx,105106107
670974,386,Ozone (O3),ppb,105106107,Summer 2020,2020-06-01,1.4507129083777577,35,105106107,Bronx,South Bronx,105106107
602719,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2017-18,2017-12-01,1.1004948043353713,35,105106107,Bronx,South Bronx,105106107
643333,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2019,2019-01-01,0.1578623100134935,35,105106107,Bronx,South Bronx,105106107
176640,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2012,2011-12-01,0.7798405662186408,35,105106107,Bronx,South Bronx,105106107
175926,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2010,2010-06-01,0.7150274755354719,35,105106107,Bronx,South Bronx,105106107
175968,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2011,2011-06-01,0.520588203485965,35,105106107,Bronx,South Bronx,105106107
602716,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2017-18,2017-12-01,0.9594979053053194,35,105106107,Bronx,South Bronx,105106107
643330,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2019,2019-01-01,0.03051027217989828,35,105106107,Bronx,South Bronx,105106107
212294,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2013-14,2013-12-01,1.189186402112339,35,105106107,Bronx,South Bronx,105106107
176639,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2012,2011-12-01,0.6877377531425588,35,105106107,Bronx,South Bronx,105106107
338177,386,Ozone (O3),ppb,105106107,Summer 2015,2015-06-01,1.4279714730503301,35,105106107,Bronx,South Bronx,105106107
650927,386,Ozone (O3),ppb,105106107,Summer 2019,2019-06-01,1.2790150716556787,35,105106107,Bronx,South Bronx,105106107
176556,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2010,2009-12-01,1.0243109959884884,35,105106107,Bronx,South Bronx,105106107
336506,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2015,2015-06-01,0.08850093226483867,35,105106107,Bronx,South Bronx,105106107
667088,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2019-20,2019-12-01,0.9594979053053194,35,105106107,Bronx,South Bronx,105106107
177228,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2010-11,2010-12-01,-0.30151468360054606,35,105106107,Bronx,South Bronx,105106107
178572,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2013,2012-12-01,-0.8575427773561533,35,105106107,Bronx,South Bronx,105106107
177774,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2009,2009-06-01,-0.6744742229703604,35,105106107,Bronx,South Bronx,105106107
547384,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2017,2017-01-01,-1.0474337623401746,35,105106107,Bronx,South Bronx,105106107
176555,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2010,2009-12-01,0.895821886388522,35,105106107,Bronx,South Bronx,105106107
175421,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2012-13,2012-12-01,1.1016318761017425,35,105106107,Bronx,South Bronx,105106107
222434,386,Ozone (O3),ppb,105106107,Summer 2012,2012-06-01,1.8032051559528868,35,105106107,Bronx,South Bronx,105106107
222435,386,Ozone (O3),ppb,105106107,Summer 2013,2013-06-01,1.4268344012839589,35,105106107,Bronx,South Bronx,105106107
412444,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2016,2015-12-31,0.42166295981165436,35,105106107,Bronx,South Bronx,105106107
176052,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2013,2013-06-01,0.287488491379831,35,105106107,Bronx,South Bronx,105106107
177858,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2011,2011-06-01,-0.5948791993243634,35,105106107,Bronx,South Bronx,105106107
177816,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2010,2010-06-01,-0.5357514674730514,35,105106107,Bronx,South Bronx,105106107
410751,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2016,2016-06-01,-0.968975810460549,35,105106107,Bronx,South Bronx,105106107
410750,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2015-16,2015-12-01,-0.9848948151897483,35,105106107,Bronx,South Bronx,105106107
177270,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2011-12,2011-12-01,-0.697215658297788,35,105106107,Bronx,South Bronx,105106107
177186,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2009-10,2009-12-01,-0.5914679840252492,35,105106107,Bronx,South Bronx,105106107
212925,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2014,2013-12-01,-0.8529944902906679,35,105106107,Bronx,South Bronx,105106107
742176,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2021,2021-01-01,-1.2032125943330543,35,105106107,Bronx,South Bronx,105106107
177227,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2010-11,2010-12-01,-0.303788827133289,35,105106107,Bronx,South Bronx,105106107
177773,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2009,2009-06-01,-0.6869820124004455,35,105106107,Bronx,South Bronx,105106107
178571,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2013,2012-12-01,-0.8666393514871243,35,105106107,Bronx,South Bronx,105106107
222429,386,Ozone (O3),ppb,105106107,Summer 2013,2013-06-01,1.4529870519105004,35,105106107,Bronx,South Bronx,105106107
222428,386,Ozone (O3),ppb,105106107,Summer 2012,2012-06-01,1.8248095195139435,35,105106107,Bronx,South Bronx,105106107
602714,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2018,2018-01-01,0.27156948665063196,35,105106107,Bronx,South Bronx,105106107
176051,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2013,2013-06-01,0.16809595591083593,35,105106107,Bronx,South Bronx,105106107
176009,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2012,2012-06-01,0.23177197482763334,35,105106107,Bronx,South Bronx,105106107
177815,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2010,2010-06-01,-0.5391626827721655,35,105106107,Bronx,South Bronx,105106107
547385,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2016-17,2016-12-01,-0.998539676386205,35,105106107,Bronx,South Bronx,105106107
547383,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2017,2017-06-01,-0.8234306243650117,35,105106107,Bronx,South Bronx,105106107
605679,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2018,2018-06-01,-0.9450973033667499,35,105106107,Bronx,South Bronx,105106107
669821,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2020,2020-06-01,-1.1520443648463419,35,105106107,Bronx,South Bronx,105106107
667087,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2020,2020-01-01,0.17605545827543567,35,105106107,Bronx,South Bronx,105106107
176598,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2011,2010-12-01,1.0572860772132588,35,105106107,Bronx,South Bronx,105106107
176514,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2009,2008-12-01,1.36202131060079,35,105106107,Bronx,South Bronx,105106107
178446,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2010,2009-12-01,-0.7245053806907013,35,105106107,Bronx,South Bronx,105106107
333968,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2015,2015-06-01,-0.8075116196358124,35,105106107,Bronx,South Bronx,105106107
336502,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2015,2015-01-01,0.5080804140558798,35,105106107,Bronx,South Bronx,105106107
547382,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2016-17,2016-12-01,-0.9939913893207194,35,105106107,Bronx,South Bronx,105106107
547380,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2017,2017-06-01,-0.8279789114304973,35,105106107,Bronx,South Bronx,105106107
605676,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2018,2018-06-01,-0.9644275233950634,35,105106107,Bronx,South Bronx,105106107
669824,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2020,2020-06-01,-1.1406736471826282,35,105106107,Bronx,South Bronx,105106107
177185,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2009-10,2009-12-01,-0.5869196969597636,35,105106107,Bronx,South Bronx,105106107
177269,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2011-12,2011-12-01,-0.7210941653915872,35,105106107,Bronx,South Bronx,105106107
177857,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2011,2011-06-01,-0.5960162710907347,35,105106107,Bronx,South Bronx,105106107
643332,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2018-19,2018-12-01,0.5967720118328479,35,105106107,Bronx,South Bronx,105106107
176597,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2011,2010-12-01,0.9322081829124064,35,105106107,Bronx,South Bronx,105106107
176513,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2009,2008-12-01,1.2164761245052527,35,105106107,Bronx,South Bronx,105106107
212420,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2014,2014-06-01,0.04756634867546889,35,105106107,Bronx,South Bronx,105106107
178529,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2012,2011-12-01,-0.8131969784676693,35,105106107,Bronx,South Bronx,105106107
669825,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2019-20,2019-12-01,-1.1372624318835138,35,105106107,Bronx,South Bronx,105106107
649676,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2019,2019-06-01,-1.0349259729100895,35,105106107,Bronx,South Bronx,105106107
178445,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2010,2009-12-01,-0.7256424524570726,35,105106107,Bronx,South Bronx,105106107
177311,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2012-13,2012-12-01,-0.6017016299225917,35,105106107,Bronx,South Bronx,105106107
177900,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2012,2012-06-01,-0.7210941653915872,35,105106107,Bronx,South Bronx,105106107
177942,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2013,2013-06-01,-0.7301907395225583,35,105106107,Bronx,South Bronx,105106107
410752,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2016,2015-12-31,-1.0474337623401746,35,105106107,Bronx,South Bronx,105106107
605678,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2018,2018-01-01,-1.1020132071260011,35,105106107,Bronx,South Bronx,105106107
171592,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2008-09,2008-12-01,1.675853118119292,35,105106107,Bronx,South Bronx,105106107
211585,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2013-14,2013-12-01,1.221024411570738,35,105106107,Bronx,South Bronx,105106107
333964,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2015,2015-01-01,-0.8757359256180954,35,105106107,Bronx,South Bronx,105106107
605675,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2018,2018-01-01,-1.1190692836215717,35,105106107,Bronx,South Bronx,105106107
742175,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2021,2021-06-01,-0.9826206716570056,35,105106107,Bronx,South Bronx,105106107
177899,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2012,2012-06-01,-0.7233683089243299,35,105106107,Bronx,South Bronx,105106107
177941,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2013,2013-06-01,-0.7313278112889297,35,105106107,Bronx,South Bronx,105106107
222430,386,Ozone (O3),ppb,105106107,Summer 2014,2014-06-01,1.4438904777795296,35,105106107,Bronx,South Bronx,105106107
222436,386,Ozone (O3),ppb,105106107,Summer 2014,2014-06-01,1.4256973295175874,35,105106107,Bronx,South Bronx,105106107
221992,386,Ozone (O3),ppb,105106107,Summer 2014,2014-06-01,1.5018811378644699,35,105106107,Bronx,South Bronx,105106107
649677,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2018-19,2018-12-01,-1.078134700032202,35,105106107,Bronx,South Bronx,105106107
178487,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2011,2010-12-01,-0.6733371512039891,35,105106107,Bronx,South Bronx,105106107
178403,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2009,2008-12-01,-0.638087926446476,35,105106107,Bronx,South Bronx,105106107
212798,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2014,2014-06-01,-0.9189446527402082,35,105106107,Bronx,South Bronx,105106107
178404,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2009,2008-12-01,-0.6335396393809904,35,105106107,Bronx,South Bronx,105106107
212799,365,Fine particles (PM 2.5),mcg/m3,105106107,Summer 2014,2014-06-01,-0.9212187962729509,35,105106107,Bronx,South Bronx,105106107
649680,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2018-19,2018-12-01,-1.0940537047614014,35,105106107,Bronx,South Bronx,105106107
669823,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2020,2020-01-01,-1.279396402679937,35,105106107,Bronx,South Bronx,105106107
605677,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2017-18,2017-12-01,-1.0064991787508049,35,105106107,Bronx,South Bronx,105106107
177143,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2008-09,2008-12-01,-0.2583059564784336,35,105106107,Bronx,South Bronx,105106107
212672,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2013-14,2013-12-01,-0.4823090944535962,35,105106107,Bronx,South Bronx,105106107
